attack_id,datetime,year,month,lat,lon,basin,vessel_type,attack_type,crew_injured,hostages_taken,weapons,narrative
ASAM-2001-01625,2011-07-17T23:14:00,2011,7,12.1654,51.6899,Gulf of Aden,Tug & Barge,Boarded,0,0,RPG,"Tug & Barge attacked by Hobyo-Harardhere PAG at anchorage. MOA: AK-47 small arms suppression. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2002-01626,2019-09-14T12:39:00,2019,9,2.8537,101.1545,Strait of Malacca,General Cargo,Boarded,0,0,Knives,"General Cargo attacked by Indonesian coastal gang at anchorage. MOA: nighttime stealth boarding at anchorage. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2003-01627,2019-10-28T13:58:00,2019,10,4.7306,5.8304,Gulf of Guinea,Tug & Barge,Boarded,0,0,Knives,"Tug & Barge attacked by Niger Delta militant offshoot in narrow channel. MOA: tanker product theft (siphon). Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2004-01628,2018-05-22T10:47:00,2018,5,3.1028,3.2429,Gulf of Guinea,General Cargo,Boarded,0,0,Small arms,"General Cargo attacked by Bakassi Strike Force remnant approx 47nm offshore. MOA: fast attack craft >150nm offshore. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2005-01629,2007-10-13T01:39:00,2007,10,6.8042,119.1856,Sulu Sea,General Cargo,Attempted,0,0,RPG,General Cargo attacked by BIFF splinter group underway in transit lane. MOA: speedboat intercept tug & barge. Weapons observed: knives/machetes. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2006-01630,2010-11-08T05:34:00,2010,11,11.0921,49.3219,Gulf of Aden,Tug & Barge,Hijacked,0,17,AK-47,"Tug & Barge attacked by Hobyo-Harardhere PAG at anchorage. MOA: RPG warning shot then boarding. Weapons observed: small arms. vessel hijacked, crew of 26 taken to coastal anchorage; 17 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2007-01631,2018-01-02T19:15:00,2018,1,7.0425,120.2618,Sulu Sea,LPG/LNG Tanker,Boarded,1,0,AK-47,"LPG/LNG Tanker attacked by BIFF splinter group at anchorage. MOA: speedboat intercept tug & barge. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics; 4 crew sustained injuries."
ASAM-2008-01632,2018-08-03T18:28:00,2018,8,10.4451,-66.1057,Caribbean / Venezuelan,General Cargo,Hijacked,0,21,Knives,"General Cargo attacked by Venezuelan coastal gang at anchorage. MOA: yacht boarding at anchorage. Weapons observed: M16 + RPG. vessel hijacked, crew of 15 taken to coastal anchorage; 21 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2009-01633,2018-07-07T12:45:00,2018,7,5.2862,119.4339,Sulu Sea,Crude Oil Tanker,Fired Upon,0,0,Unknown,"Crude Oil Tanker attacked by Sulu archipelago kidnapping ring approx 216nm offshore. MOA: abduction of fishing crew. Weapons observed: small arms. master engaged evasive maneuvers, RPG and small arms fire received."
ASAM-2010-01634,2001-07-03T21:36:00,2001,7,11.0442,49.9193,Gulf of Aden,Bulk Carrier,Boarded,0,0,Small arms,"Bulk Carrier attacked by Somali pirate skiff network in narrow channel. MOA: mothership-launched skiff swarm. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2011-01635,2016-07-18T22:49:00,2016,7,4.7435,121.4024,Sulu Sea,General Cargo,Boarded,0,0,Small arms,"General Cargo attacked by Sulu archipelago kidnapping ring at anchorage. MOA: M16 + RPG armed boarding. Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2012-01636,2006-04-27T02:20:00,2006,4,11.6381,-66.6441,Caribbean / Venezuelan,Bulk Carrier,Hijacked,0,14,Unknown,"Bulk Carrier attacked by Trinidad-Tobago smuggler crew at anchorage. MOA: small arms intimidation. Weapons observed: M16 + RPG. vessel hijacked, crew of 26 taken to coastal anchorage; 14 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2013-01637,2003-07-10T03:19:00,2003,7,3.0732,102.1761,Strait of Malacca,Crude Oil Tanker,Suspicious Approach,0,0,Small arms,"Crude Oil Tanker attacked by Indonesian coastal gang underway in transit lane. MOA: knife-armed boarders, no firearms. Weapons observed: M16 + RPG. unidentified skiff shadowed vessel for 18 minutes before withdrawing."
ASAM-2014-01638,2021-05-13T07:16:00,2021,5,3.9234,5.8796,Gulf of Guinea,Bulk Carrier,Attempted,0,0,AK-47,Bulk Carrier attacked by Niger Delta militant offshoot in narrow channel. MOA: tanker product theft (siphon). Weapons observed: knives/machetes. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2015-01639,1998-04-11T19:09:00,1998,4,3.8437,7.4363,Gulf of Guinea,Bulk Carrier,Attempted,0,0,Knives,Bulk Carrier attacked by Bakassi Strike Force remnant underway in transit lane. MOA: AK-47 + GPMG armed boarding. Weapons observed: AK-47. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2016-01640,2009-10-20T04:19:00,2009,10,13.5463,48.5718,Gulf of Aden,Chemical Tanker,Hijacked,0,26,Small arms,"Chemical Tanker attacked by Somali pirate skiff network underway in transit lane. MOA: grappling hook boarding at low freeboard. Weapons observed: RPG-7. vessel hijacked, crew of 22 taken to coastal anchorage; 26 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2017-01641,2011-04-11T05:48:00,2011,4,11.4745,49.6532,Gulf of Aden,Chemical Tanker,Suspicious Approach,0,0,Knives,Chemical Tanker attacked by Hobyo-Harardhere PAG underway in transit lane. MOA: mothership-launched skiff swarm. Weapons observed: RPG-7. unidentified skiff shadowed vessel for 18 minutes before withdrawing.
ASAM-2018-01642,2004-11-27T18:07:00,2004,11,3.9564,102.0916,Strait of Malacca,RoRo Vehicle Carrier,Hijacked,0,10,Unknown,"RoRo Vehicle Carrier attacked by Riau Archipelago armed robbers approx 62nm offshore. MOA: nighttime stealth boarding at anchorage. Weapons observed: RPG-7. vessel hijacked, crew of 23 taken to coastal anchorage; 10 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2019-01643,1994-07-28T09:20:00,1994,7,6.4138,121.7033,Sulu Sea,Container Ship,Attempted,0,0,Small arms,Container Ship attacked by Abu Sayyaf maritime cell underway in transit lane. MOA: abduction of fishing crew. Weapons observed: small arms. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2020-01644,2017-03-22T09:31:00,2017,3,5.8953,121.1142,Sulu Sea,Chemical Tanker,Boarded,0,0,Knives,"Chemical Tanker attacked by BIFF splinter group approx 148nm offshore. MOA: hostage transfer to Jolo island camps. Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2021-01645,1994-02-04T03:15:00,1994,2,2.7139,2.0018,Gulf of Guinea,Tug & Barge,Attempted,0,0,AK-47,Tug & Barge attacked by Nigerian kidnap-for-ransom cell underway in transit lane. MOA: tanker product theft (siphon). Weapons observed: RPG-7. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2022-01646,2012-12-11T02:05:00,2012,12,14.4581,49.6599,Gulf of Aden,Bulk Carrier,Fired Upon,0,0,Unknown,"Bulk Carrier attacked by Somali pirate skiff network approx 102nm offshore. MOA: grappling hook boarding at low freeboard. Weapons observed: RPG-7. master engaged evasive maneuvers, RPG and small arms fire received."
ASAM-2023-01647,2018-12-08T02:02:00,2018,12,6.492,120.9173,Sulu Sea,Chemical Tanker,Fired Upon,0,0,Knives,"Chemical Tanker attacked by BIFF splinter group approx 267nm offshore. MOA: speedboat intercept tug & barge. Weapons observed: M16 + RPG. master engaged evasive maneuvers, RPG and small arms fire received."
ASAM-2024-01648,2019-01-16T05:01:00,2019,1,10.8258,-67.6135,Caribbean / Venezuelan,Container Ship,Suspicious Approach,0,0,Knives,Container Ship attacked by Trinidad-Tobago smuggler crew in narrow channel. MOA: yacht boarding at anchorage. Weapons observed: AK-47. unidentified skiff shadowed vessel for 18 minutes before withdrawing.
ASAM-2025-01649,2007-07-19T02:06:00,2007,7,4.1556,5.1766,Gulf of Guinea,Bulk Carrier,Hijacked,0,8,RPG,"Bulk Carrier attacked by Bakassi Strike Force remnant approx 262nm offshore. MOA: tanker product theft (siphon). Weapons observed: AK-47. vessel hijacked, crew of 20 taken to coastal anchorage; 8 crew taken hostage; ransom demand transmitted within 72h."
ASAM-1993-01650,2016-04-09T03:52:00,2016,4,4.9401,121.1751,Sulu Sea,Bulk Carrier,Boarded,0,0,AK-47,"Bulk Carrier attacked by Abu Sayyaf maritime cell underway in transit lane. MOA: speedboat intercept tug & barge. Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-1994-01651,2013-02-26T04:00:00,2013,2,3.2185,99.6547,Strait of Malacca,Container Ship,Boarded,1,0,Small arms,"Container Ship attacked by Riau Archipelago armed robbers in narrow channel. MOA: knife-armed boarders, no firearms. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics; 3 crew sustained injuries."
ASAM-1995-01652,2016-05-06T05:46:00,2016,5,6.2815,121.5823,Sulu Sea,General Cargo,Fired Upon,0,0,Small arms,"General Cargo attacked by Sulu archipelago kidnapping ring approx 22nm offshore. MOA: hostage transfer to Jolo island camps. Weapons observed: AK-47. master engaged evasive maneuvers, RPG and small arms fire received."
ASAM-1996-01653,2005-05-04T20:42:00,2005,5,3.3211,100.2936,Strait of Malacca,General Cargo,Attempted,0,0,AK-47,General Cargo attacked by Free Aceh splinter (historical) in narrow channel. MOA: crew rob & flee in <30 min. Weapons observed: AK-47. approach broken off after master sounded alarm and engaged firehoses.
ASAM-1997-01654,2007-11-17T04:12:00,2007,11,9.3985,110.067,South China Sea,Chemical Tanker,Attempted,0,0,Knives,Chemical Tanker attacked by Filipino anchor-rob crew approx 165nm offshore. MOA: product theft (diesel siphoning). Weapons observed: RPG-7. approach broken off after master sounded alarm and engaged firehoses.
ASAM-1998-01655,2012-12-15T20:54:00,2012,12,12.2472,51.1205,Gulf of Aden,Chemical Tanker,Attempted,0,0,Knives,Chemical Tanker attacked by Hobyo-Harardhere PAG at anchorage. MOA: RPG warning shot then boarding. Weapons observed: knives/machetes. approach broken off after master sounded alarm and engaged firehoses.
ASAM-1999-01656,2019-09-05T03:16:00,2019,9,1.39,5.3728,Gulf of Guinea,Crude Oil Tanker,Boarded,0,0,Small arms,"Crude Oil Tanker attacked by Niger Delta militant offshoot in narrow channel. MOA: tanker product theft (siphon). Weapons observed: AK-47. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2000-01657,2008-08-24T01:05:00,2008,8,10.3168,110.1638,South China Sea,Container Ship,Boarded,0,0,AK-47,"Container Ship attacked by Filipino anchor-rob crew approx 202nm offshore. MOA: stealth anchorage boarding. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2001-01658,2006-11-19T23:44:00,2006,11,3.2239,101.9713,Strait of Malacca,Crude Oil Tanker,Boarded,0,0,Small arms,"Crude Oil Tanker attacked by Free Aceh splinter (historical) at anchorage. MOA: knife-armed boarders, no firearms. Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2002-01659,2017-03-05T05:52:00,2017,3,5.9268,120.6112,Sulu Sea,General Cargo,Fired Upon,0,0,Knives,"General Cargo attacked by BIFF splinter group in narrow channel. MOA: M16 + RPG armed boarding. Weapons observed: RPG-7. master engaged evasive maneuvers, RPG and small arms fire received."
ASAM-2003-01660,2017-07-24T19:18:00,2017,7,11.6639,46.8018,Gulf of Aden,Crude Oil Tanker,Boarded,0,0,Knives,"Crude Oil Tanker attacked by Hobyo-Harardhere PAG in narrow channel. MOA: RPG warning shot then boarding. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2004-01661,2021-12-17T23:34:00,2021,12,2.8494,6.2052,Gulf of Guinea,General Cargo,Suspicious Approach,0,0,RPG,General Cargo attacked by Niger Delta militant offshoot at anchorage. MOA: fast attack craft >150nm offshore. Weapons observed: knives/machetes. unidentified skiff shadowed vessel for 18 minutes before withdrawing.
ASAM-2005-01662,2008-02-12T00:30:00,2008,2,13.9315,50.7995,Gulf of Aden,Offshore Supply,Suspicious Approach,1,0,RPG,Offshore Supply attacked by Somali pirate skiff network at anchorage. MOA: RPG warning shot then boarding. Weapons observed: RPG-7. unidentified skiff shadowed vessel for 18 minutes before withdrawing; 2 crew sustained injuries.
ASAM-2006-01663,2021-01-12T19:00:00,2021,1,5.5653,4.76,Gulf of Guinea,Chemical Tanker,Attempted,0,0,Knives,Chemical Tanker attacked by Niger Delta militant offshoot approx 191nm offshore. MOA: AK-47 + GPMG armed boarding. Weapons observed: AK-47. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2007-01664,2018-02-06T02:34:00,2018,2,4.8501,119.1006,Sulu Sea,Tug & Barge,Fired Upon,0,0,RPG,"Tug & Barge attacked by Sulu archipelago kidnapping ring in narrow channel. MOA: speedboat intercept tug & barge. Weapons observed: AK-47. master engaged evasive maneuvers, RPG and small arms fire received."
ASAM-2008-01665,2018-01-10T20:57:00,2018,1,6.0759,120.8159,Sulu Sea,Bulk Carrier,Attempted,0,0,Knives,Bulk Carrier attacked by Abu Sayyaf maritime cell at anchorage. MOA: M16 + RPG armed boarding. Weapons observed: small arms. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2009-01666,2024-09-09T18:44:00,2024,9,12.7576,47.0667,Gulf of Aden,Bulk Carrier,Boarded,1,3,RPG,"Bulk Carrier attacked by Somali pirate skiff network in narrow channel. MOA: RPG warning shot then boarding. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics; 3 crew sustained injuries; 3 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2010-01667,2001-07-19T21:10:00,2001,7,12.9314,48.5611,Gulf of Aden,Fishing Vessel,Fired Upon,0,0,Knives,"Fishing Vessel attacked by Somali pirate skiff network underway in transit lane. MOA: grappling hook boarding at low freeboard. Weapons observed: small arms. master engaged evasive maneuvers, RPG and small arms fire received."
ASAM-2011-01668,2015-02-17T21:15:00,2015,2,13.2384,48.1688,Gulf of Aden,Offshore Supply,Boarded,1,0,AK-47,"Offshore Supply attacked by Puntland-based PAG approx 72nm offshore. MOA: RPG warning shot then boarding. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics; 3 crew sustained injuries."
ASAM-2012-01669,2002-01-15T20:40:00,2002,1,11.2946,47.3198,Gulf of Aden,General Cargo,Attempted,0,0,Knives,General Cargo attacked by Hobyo-Harardhere PAG underway in transit lane. MOA: grappling hook boarding at low freeboard. Weapons observed: knives/machetes. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2013-01670,2008-04-21T03:38:00,2008,4,15.5388,48.6712,Gulf of Aden,Bulk Carrier,Boarded,0,0,AK-47,"Bulk Carrier attacked by Puntland-based PAG in narrow channel. MOA: AK-47 small arms suppression. Weapons observed: AK-47. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2014-01671,2002-04-06T22:24:00,2002,4,5.2409,120.0324,Sulu Sea,Bulk Carrier,Boarded,0,0,Unknown,"Bulk Carrier attacked by Abu Sayyaf maritime cell at anchorage. MOA: abduction of fishing crew. Weapons observed: AK-47. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2015-01672,2018-07-01T02:49:00,2018,7,5.8035,121.8146,Sulu Sea,General Cargo,Attempted,0,0,AK-47,General Cargo attacked by Sulu archipelago kidnapping ring approx 55nm offshore. MOA: hostage transfer to Jolo island camps. Weapons observed: M16 + RPG. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2016-01673,2018-03-08T01:19:00,2018,3,5.9453,121.4596,Sulu Sea,General Cargo,Attempted,0,0,Unknown,General Cargo attacked by BIFF splinter group approx 92nm offshore. MOA: speedboat intercept tug & barge. Weapons observed: knives/machetes. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2017-01674,2020-05-12T10:32:00,2020,5,7.9857,5.6132,Gulf of Guinea,Container Ship,Fired Upon,0,0,AK-47,"Container Ship attacked by Bakassi Strike Force remnant in narrow channel. MOA: fast attack craft >150nm offshore. Weapons observed: M16 + RPG. master engaged evasive maneuvers, RPG and small arms fire received."
ASAM-2018-01675,2003-07-10T23:12:00,2003,7,5.2326,101.6369,Strait of Malacca,Container Ship,Fired Upon,0,0,AK-47,"Container Ship attacked by Free Aceh splinter (historical) in narrow channel. MOA: nighttime stealth boarding at anchorage. Weapons observed: small arms. master engaged evasive maneuvers, RPG and small arms fire received."
